Row ID,Postal Code,Product ID,Customer ID,Order ID,Order Date,Sales,Ship Date
5741,94533.0,FUR-FU-10001095,DH-13075,US-2018-147886,28/03/2018,26.48,31/03/2018
5742,94533.0,TEC-MA-10004679,DH-13075,US-2018-147886,28/03/2018,532.72,31/03/2018
5743,94533.0,OFF-PA-10003651,DH-13075,US-2018-147886,28/03/2018,26.72,31/03/2018
5744,94533.0,OFF-PA-10000743,DH-13075,US-2018-147886,28/03/2018,20.04,31/03/2018
5745,94533.0,OFF-ST-10002743,DH-13075,US-2018-147886,28/03/2018,795.48,31/03/2018
5746,94533.0,FUR-FU-10003829,DH-13075,US-2018-147886,28/03/2018,21.56,31/03/2018
5747,27834.0,TEC-PH-10002496,LH-16900,CA-2017-113733,08/12/2017,249.584,12/12/2017
5748,27834.0,TEC-AC-10002473,LH-16900,CA-2017-113733,08/12/2017,68.112,12/12/2017
5749,27834.0,TEC-AC-10004877,LH-16900,CA-2017-113733,08/12/2017,16.56,12/12/2017
5750,11561.0,TEC-PH-10000923,DK-13090,CA-2018-104913,18/11/2018,74.95,22/11/2018
5751,60089.0,FUR-TA-10001539,SS-20410,CA-2015-145800,30/05/2015,355.455,05/06/2015
5752,92037.0,OFF-LA-10003498,FP-14320,CA-2017-125850,22/01/2017,44.4,28/01/2017
5753,92037.0,OFF-LA-10004484,FP-14320,CA-2017-125850,22/01/2017,20.65,28/01/2017
5754,40475.0,FUR-CH-10000015,LC-17050,CA-2017-118514,03/02/2017,866.4,10/02/2017
5755,22153.0,OFF-AR-10003732,AS-10240,CA-2016-150749,29/03/2016,5.56,03/04/2016
5756,76106.0,OFF-AP-10004052,HG-15025,CA-2015-163748,14/10/2015,3.16,18/10/2015
5757,76106.0,TEC-CO-10002095,HG-15025,CA-2015-163748,14/10/2015,1999.96,18/10/2015
5758,27604.0,FUR-FU-10004270,BW-11065,CA-2016-119634,11/08/2016,46.152,16/08/2016
5759,33012.0,TEC-MA-10000423,BH-11710,CA-2016-149300,22/11/2016,32.985,23/11/2016
5760,90032.0,OFF-ST-10001526,JP-16135,US-2017-111528,30/12/2017,481.32,30/12/2017
5761,90032.0,OFF-BI-10002194,JP-16135,US-2017-111528,30/12/2017,6.384,30/12/2017
5762,92630.0,OFF-AP-10000828,JM-16195,CA-2018-158169,12/08/2018,542.94,15/08/2018
5763,92630.0,FUR-FU-10001473,JM-16195,CA-2018-158169,12/08/2018,54.92,15/08/2018
5764,11561.0,FUR-CH-10004983,FH-14365,CA-2016-162047,03/11/2016,1448.82,05/11/2016
5765,98103.0,OFF-ST-10003994,MC-17575,CA-2016-117772,10/09/2016,353.88,12/09/2016
5766,96003.0,TEC-PH-10004447,EB-13870,US-2015-126340,08/11/2015,333.576,14/11/2015
5767,78207.0,OFF-LA-10004545,PM-19135,CA-2017-149685,08/10/2017,60.144,15/10/2017
5768,77070.0,TEC-AC-10003116,AR-10345,CA-2018-126396,08/09/2018,85.2,12/09/2018
5769,1453.0,OFF-LA-10001641,SS-20875,CA-2016-154900,25/02/2016,3.15,01/03/2016
5770,1453.0,OFF-PA-10002377,SS-20875,CA-2016-154900,25/02/2016,22.72,01/03/2016
5771,90032.0,FUR-FU-10000010,SC-20440,CA-2016-103835,24/09/2016,14.91,28/09/2016
5772,90032.0,OFF-AP-10002651,SC-20440,CA-2016-103835,24/09/2016,1158.12,28/09/2016
5773,65807.0,TEC-CO-10002313,EA-14035,CA-2016-158939,26/11/2016,599.99,01/12/2016
5774,76706.0,OFF-ST-10001580,TP-21130,CA-2017-117408,31/08/2017,23.968,06/09/2017
5775,90036.0,FUR-CH-10001545,BP-11290,CA-2017-142398,12/04/2017,638.288,16/04/2017
5776,90036.0,OFF-BI-10004826,BP-11290,CA-2017-142398,12/04/2017,13.208,16/04/2017
5777,13021.0,OFF-BI-10000301,LM-17065,CA-2017-105277,04/12/2017,15.528,08/12/2017
5778,94109.0,OFF-PA-10000994,KT-16465,CA-2017-112060,04/12/2017,104.85,09/12/2017
5779,90008.0,OFF-AR-10003156,AP-10915,CA-2015-105270,11/11/2015,30.48,18/11/2015
5780,90008.0,FUR-CH-10000988,AP-10915,CA-2015-105270,11/11/2015,112.648,18/11/2015
5781,90049.0,TEC-MA-10003329,JD-15790,US-2016-159513,02/04/2016,71.976,09/04/2016
5782,95928.0,OFF-AR-10001547,XP-21865,CA-2016-155586,12/12/2016,2.21,16/12/2016
5783,95928.0,OFF-EN-10003072,XP-21865,CA-2016-155586,12/12/2016,15.52,16/12/2016
5784,95928.0,OFF-PA-10000726,XP-21865,CA-2016-155586,12/12/2016,36.44,16/12/2016
5785,97477.0,FUR-BO-10001972,JK-16090,CA-2018-141117,02/10/2018,217.764,08/10/2018
5786,97477.0,OFF-SU-10004664,JK-16090,CA-2018-141117,02/10/2018,39.072,08/10/2018
5787,97477.0,OFF-BI-10003676,JK-16090,CA-2018-141117,02/10/2018,22.638,08/10/2018
5788,97477.0,OFF-AR-10003727,JK-16090,CA-2018-141117,02/10/2018,95.144,08/10/2018
5789,32216.0,FUR-FU-10003829,MG-18205,CA-2018-115070,10/04/2018,12.32,14/04/2018
5790,32216.0,OFF-BI-10003712,MG-18205,CA-2018-115070,10/04/2018,4.419,14/04/2018
5791,93309.0,OFF-FA-10002280,PG-18820,CA-2018-140186,29/09/2018,35.0,02/10/2018
5792,93309.0,FUR-CH-10002961,PG-18820,CA-2018-140186,29/09/2018,72.784,02/10/2018
5793,93309.0,OFF-AP-10002578,PG-18820,CA-2018-140186,29/09/2018,97.84,02/10/2018
5794,93309.0,FUR-FU-10004848,PG-18820,CA-2018-140186,29/09/2018,51.75,02/10/2018
5795,93309.0,OFF-BI-10003364,PG-18820,CA-2018-140186,29/09/2018,46.672,02/10/2018
5796,10011.0,OFF-ST-10002615,LD-17005,CA-2015-124856,29/09/2015,1395.54,03/10/2015
5797,10011.0,FUR-FU-10000521,LD-17005,CA-2015-124856,29/09/2015,117.36,03/10/2015
5798,10011.0,OFF-LA-10000121,LD-17005,CA-2015-124856,29/09/2015,18.9,03/10/2015
5799,10011.0,OFF-PA-10001289,LD-17005,CA-2015-124856,29/09/2015,77.52,03/10/2015
5800,60610.0,FUR-CH-10004495,CR-12730,CA-2015-166716,20/08/2015,421.372,25/08/2015
5801,79907.0,TEC-PH-10000895,MN-17935,CA-2015-123225,11/07/2015,575.968,14/07/2015
5802,79907.0,OFF-PA-10000552,MN-17935,CA-2015-123225,11/07/2015,10.368,14/07/2015
5803,91360.0,TEC-PH-10000376,RD-19900,CA-2016-163440,22/03/2016,15.984,24/03/2016
5804,45503.0,OFF-AR-10003504,JP-16135,US-2018-106796,12/05/2018,10.272,19/05/2018
5805,75220.0,OFF-ST-10000943,KE-16420,CA-2018-113873,13/11/2018,61.792,19/11/2018
5806,75220.0,FUR-BO-10003441,KE-16420,CA-2018-113873,13/11/2018,205.9992,19/11/2018
5807,37918.0,OFF-PA-10002195,DL-13315,CA-2017-149783,04/09/2017,12.192,07/09/2017
5808,37918.0,OFF-AP-10001205,DL-13315,CA-2017-149783,04/09/2017,87.168,07/09/2017
5809,37918.0,OFF-AR-10002987,DL-13315,CA-2017-149783,04/09/2017,31.744,07/09/2017
5810,37421.0,FUR-FU-10000723,KB-16240,CA-2017-125017,06/02/2017,132.224,11/02/2017
5811,92037.0,OFF-PA-10003127,JD-16150,US-2016-163279,22/03/2016,105.52,26/03/2016
5812,92037.0,FUR-FU-10000747,JD-16150,US-2016-163279,22/03/2016,91.96,26/03/2016
5813,92037.0,TEC-PH-10001795,JD-16150,US-2016-163279,22/03/2016,1487.976,26/03/2016
5814,10024.0,OFF-PA-10003797,SR-20740,CA-2016-150196,02/07/2016,19.44,03/07/2016
5815,33614.0,TEC-AC-10002718,AC-10450,US-2016-106495,15/06/2016,11.672,17/06/2016
5816,13501.0,TEC-PH-10002170,LS-17245,CA-2015-124730,26/11/2015,279.96,26/11/2015
5817,13501.0,OFF-BI-10001078,LS-17245,CA-2015-124730,26/11/2015,12.912,26/11/2015
5818,13501.0,OFF-BI-10001031,LS-17245,CA-2015-124730,26/11/2015,17.088,26/11/2015
5819,13501.0,OFF-LA-10001158,LS-17245,CA-2015-124730,26/11/2015,93.15,26/11/2015
5820,13501.0,OFF-LA-10001613,LS-17245,CA-2015-124730,26/11/2015,11.52,26/11/2015
5821,94122.0,OFF-SU-10000157,CS-12175,CA-2018-117632,12/05/2018,238.62,18/05/2018
5822,94122.0,OFF-AP-10004868,CS-12175,CA-2018-117632,12/05/2018,7.77,18/05/2018
5823,94122.0,FUR-TA-10001520,CS-12175,CA-2018-117632,12/05/2018,285.48,18/05/2018
5824,94122.0,OFF-BI-10001900,CS-12175,CA-2018-117632,12/05/2018,19.168,18/05/2018
5825,43229.0,OFF-AP-10003971,AR-10510,CA-2015-115056,02/05/2015,26.136,02/05/2015
5826,10035.0,OFF-PA-10000418,KB-16405,CA-2018-161067,03/09/2018,419.4,06/09/2018
5827,10035.0,FUR-CH-10004626,KB-16405,CA-2018-161067,03/09/2018,90.801,06/09/2018
5828,10035.0,FUR-CH-10004860,KB-16405,CA-2018-161067,03/09/2018,181.764,06/09/2018
5829,10035.0,OFF-AR-10003251,KB-16405,CA-2018-161067,03/09/2018,5.56,06/09/2018
5830,47374.0,FUR-TA-10004575,MM-17920,CA-2017-122063,03/12/2017,581.96,07/12/2017
5831,47374.0,FUR-CH-10004754,MM-17920,CA-2017-122063,03/12/2017,29.98,07/12/2017
5832,92105.0,TEC-AC-10003095,RF-19735,CA-2016-111206,18/07/2016,519.96,22/07/2016
5833,28027.0,OFF-LA-10000262,BP-11290,CA-2017-142895,21/07/2017,6.264,26/07/2017
5834,28027.0,FUR-CH-10002961,BP-11290,CA-2017-142895,21/07/2017,363.92,26/07/2017
5835,33178.0,OFF-BI-10003876,MJ-17740,CA-2016-101868,09/06/2016,64.2,16/06/2016
5836,33178.0,OFF-BI-10002133,MJ-17740,CA-2016-101868,09/06/2016,38.52,16/06/2016
5837,33178.0,TEC-AC-10004396,MJ-17740,CA-2016-101868,09/06/2016,72.6,16/06/2016
5838,90036.0,TEC-PH-10004100,DO-13645,CA-2018-133207,27/11/2018,57.568,03/12/2018
5839,98115.0,OFF-ST-10000636,MV-17485,CA-2016-132948,27/03/2016,83.7,03/04/2016
5840,22204.0,OFF-PA-10001972,MG-17875,CA-2016-134992,22/09/2016,32.4,26/09/2016
5841,22204.0,FUR-FU-10002554,MG-17875,CA-2016-134992,22/09/2016,47.98,26/09/2016
5842,92105.0,TEC-PH-10003174,BS-11665,CA-2016-126725,17/11/2016,415.968,21/11/2016
5843,92105.0,OFF-ST-10001418,BS-11665,CA-2016-126725,17/11/2016,304.9,21/11/2016
5844,92105.0,FUR-FU-10002813,BS-11665,CA-2016-126725,17/11/2016,80.96,21/11/2016
5845,92105.0,OFF-ST-10000129,BS-11665,CA-2016-126725,17/11/2016,777.21,21/11/2016
5846,92105.0,OFF-PA-10001639,BS-11665,CA-2016-126725,17/11/2016,32.4,21/11/2016
5847,92105.0,FUR-CH-10001708,BS-11665,CA-2016-126725,17/11/2016,225.568,21/11/2016
5848,92105.0,FUR-FU-10001591,BS-11665,CA-2016-126725,17/11/2016,36.6,21/11/2016
5849,55113.0,OFF-AP-10003849,PO-19180,CA-2016-121783,10/11/2016,715.64,14/11/2016
5850,55113.0,OFF-ST-10000078,PO-19180,CA-2016-121783,10/11/2016,795.51,14/11/2016
5851,55113.0,TEC-CO-10001571,PO-19180,CA-2016-121783,10/11/2016,549.99,14/11/2016
5852,55113.0,OFF-BI-10001658,PO-19180,CA-2016-121783,10/11/2016,74.76,14/11/2016
5853,55113.0,FUR-FU-10004351,PO-19180,CA-2016-121783,10/11/2016,29.22,14/11/2016
5854,23464.0,OFF-BI-10003314,DA-13450,US-2015-138835,10/09/2015,9.64,14/09/2015
5855,75220.0,OFF-ST-10001505,AH-10690,CA-2016-112214,05/08/2016,33.488,11/08/2016
5856,75220.0,OFF-SU-10003567,AH-10690,CA-2016-112214,05/08/2016,23.04,11/08/2016
5857,75220.0,OFF-BI-10002982,AH-10690,CA-2016-112214,05/08/2016,1.362,11/08/2016
5858,75220.0,FUR-FU-10002364,AH-10690,CA-2016-112214,05/08/2016,14.76,11/08/2016
5859,94521.0,FUR-BO-10004218,JK-15730,US-2018-153255,03/09/2018,239.666,07/09/2018
5860,72032.0,FUR-TA-10002530,MS-17530,CA-2016-108119,01/11/2016,301.96,08/11/2016
5861,19120.0,OFF-PA-10001526,JK-15640,CA-2016-157434,29/04/2016,7.968,04/05/2016
5862,72209.0,OFF-PA-10001497,CM-12235,CA-2017-101525,01/05/2017,109.92,04/05/2017
5863,72209.0,OFF-PA-10003936,CM-12235,CA-2017-101525,01/05/2017,19.44,04/05/2017
5864,72209.0,OFF-AR-10000716,CM-12235,CA-2017-101525,01/05/2017,11.16,04/05/2017
5865,6450.0,OFF-AP-10002765,RS-19420,US-2015-117968,05/08/2015,79.47,07/08/2015
5866,6450.0,OFF-AR-10004165,RS-19420,US-2015-117968,05/08/2015,4.56,07/08/2015
5867,6450.0,FUR-CH-10002335,RS-19420,US-2015-117968,05/08/2015,1133.35,07/08/2015
5868,19143.0,OFF-AR-10004078,BP-11185,CA-2017-158211,04/01/2017,4.672,08/01/2017
5869,19143.0,OFF-BI-10002026,BP-11185,CA-2017-158211,04/01/2017,104.58,08/01/2017
5870,82001.0,FUR-CH-10001215,MA-17995,CA-2017-152247,07/11/2017,1603.136,12/11/2017
5871,92804.0,FUR-TA-10001771,EB-13705,CA-2017-128223,14/06/2017,1293.488,14/06/2017
5872,47401.0,FUR-FU-10004006,RD-19900,CA-2017-154235,24/09/2017,127.95,28/09/2017
5873,31907.0,OFF-ST-10003282,ME-17320,CA-2018-129910,30/03/2018,59.76,03/04/2018
5874,72401.0,OFF-BI-10002353,EH-14005,CA-2018-133095,04/06/2018,108.08,04/06/2018
5875,72401.0,OFF-BI-10004141,EH-14005,CA-2018-133095,04/06/2018,9.54,04/06/2018
5876,19140.0,OFF-AR-10001954,FM-14290,CA-2016-130554,07/04/2016,11.736,09/04/2016
5877,1841.0,OFF-BI-10001071,FG-14260,CA-2015-152443,21/05/2015,447.86,26/05/2015
5878,1841.0,OFF-PA-10003022,FG-14260,CA-2015-152443,21/05/2015,17.94,26/05/2015
5879,1841.0,OFF-AP-10001293,FG-14260,CA-2015-152443,21/05/2015,245.88,26/05/2015
5880,10011.0,OFF-PA-10001815,MV-17485,CA-2017-133319,05/09/2017,192.16,11/09/2017
5881,92105.0,FUR-CH-10001215,JW-15220,CA-2017-133935,18/09/2017,801.568,22/09/2017
5882,92105.0,OFF-PA-10000100,JW-15220,CA-2017-133935,18/09/2017,368.91,22/09/2017
5883,92105.0,FUR-CH-10002880,JW-15220,CA-2017-133935,18/09/2017,885.528,22/09/2017
5884,94109.0,FUR-FU-10004712,EH-13765,CA-2017-136301,13/03/2017,28.28,15/03/2017
5885,94109.0,OFF-SU-10000151,EH-13765,CA-2017-136301,13/03/2017,4912.59,15/03/2017
5886,94110.0,OFF-BI-10000136,LS-17245,US-2015-109456,16/10/2015,14.352,17/10/2015
5887,94110.0,TEC-AC-10003610,LS-17245,US-2015-109456,16/10/2015,179.97,17/10/2015
5888,2920.0,OFF-ST-10001837,BP-11050,CA-2018-151596,08/10/2018,42.76,11/10/2018
5889,42301.0,OFF-PA-10001952,CC-12220,CA-2016-147879,07/05/2016,45.68,12/05/2016
5890,21215.0,OFF-BI-10002414,JM-15580,CA-2017-166625,14/04/2017,25.06,17/04/2017
5891,60610.0,OFF-PA-10001790,RD-19720,CA-2017-146157,21/11/2017,38.432,26/11/2017
5892,60610.0,OFF-ST-10001590,RD-19720,CA-2017-146157,21/11/2017,21.568,26/11/2017
5893,60610.0,TEC-AC-10003657,RD-19720,CA-2017-146157,21/11/2017,81.576,26/11/2017
5894,30318.0,OFF-BI-10004876,SS-20410,CA-2018-159954,10/09/2018,2.78,14/09/2018
5895,90036.0,OFF-ST-10003123,KD-16495,CA-2018-100825,09/09/2018,99.87,14/09/2018
5896,90049.0,OFF-LA-10003498,PL-18925,CA-2015-168305,01/11/2015,44.4,08/11/2015
5897,90049.0,OFF-PA-10004947,PL-18925,CA-2015-168305,01/11/2015,21.4,08/11/2015
5898,47374.0,FUR-FU-10003799,ZD-21925,CA-2017-167682,03/04/2017,71.12,09/04/2017
5899,47374.0,TEC-PH-10000673,ZD-21925,CA-2017-167682,03/04/2017,259.96,09/04/2017
5900,94110.0,OFF-EN-10002621,LS-16945,CA-2018-108000,12/01/2018,9.78,16/01/2018
5901,94122.0,OFF-BI-10004528,PB-18805,CA-2016-146465,20/11/2016,24.192,24/11/2016
5902,7090.0,FUR-FU-10001889,PC-18745,CA-2017-159639,27/11/2017,31.56,02/12/2017
5903,94122.0,OFF-PA-10000157,FM-14290,US-2018-153948,06/11/2018,59.94,06/11/2018
5904,94122.0,OFF-PA-10002764,FM-14290,US-2018-153948,06/11/2018,45.36,06/11/2018
5905,94122.0,OFF-PA-10000143,FM-14290,US-2018-153948,06/11/2018,26.4,06/11/2018
5906,94122.0,OFF-LA-10000414,FM-14290,US-2018-153948,06/11/2018,41.4,06/11/2018
5907,94122.0,TEC-AC-10003441,FM-14290,US-2018-153948,06/11/2018,16.95,06/11/2018
5908,95123.0,OFF-BI-10002353,KD-16495,US-2017-113985,02/12/2017,24.704,07/12/2017
5909,95123.0,OFF-AP-10001303,KD-16495,US-2017-113985,02/12/2017,59.7,07/12/2017
5910,95123.0,FUR-FU-10003026,KD-16495,US-2017-113985,02/12/2017,14.52,07/12/2017
5911,95123.0,OFF-BI-10000632,KD-16495,US-2017-113985,02/12/2017,104.184,07/12/2017
5912,98115.0,OFF-ST-10001328,SC-20680,CA-2017-155383,17/12/2017,46.53,22/12/2017
5913,42301.0,OFF-SU-10004661,DW-13585,CA-2015-120432,24/08/2015,25.5,26/08/2015
5914,10035.0,OFF-ST-10000617,PF-19120,US-2016-126977,17/09/2016,14.9,23/09/2016
5915,10035.0,OFF-LA-10002762,PF-19120,US-2016-126977,17/09/2016,87.71,23/09/2016
5916,10035.0,FUR-CH-10001973,PF-19120,US-2016-126977,17/09/2016,199.764,23/09/2016
5917,10035.0,OFF-ST-10003058,PF-19120,US-2016-126977,17/09/2016,94.6,23/09/2016
5918,10035.0,FUR-BO-10004834,PF-19120,US-2016-126977,17/09/2016,4228.704,23/09/2016
5919,10035.0,FUR-BO-10002213,PF-19120,US-2016-126977,17/09/2016,2003.92,23/09/2016
5920,10035.0,TEC-PH-10002170,PF-19120,US-2016-126977,17/09/2016,209.97,23/09/2016
5921,10035.0,TEC-AC-10003033,PF-19120,US-2016-126977,17/09/2016,659.9,23/09/2016
5922,10035.0,OFF-PA-10004071,PF-19120,US-2016-126977,17/09/2016,110.96,23/09/2016
5923,10035.0,TEC-PH-10000169,PF-19120,US-2016-126977,17/09/2016,67.8,23/09/2016
5924,10011.0,FUR-TA-10002958,DK-13225,CA-2017-130288,26/11/2017,313.176,30/11/2017
5925,22153.0,OFF-AR-10001177,RB-19435,CA-2018-146458,19/11/2018,22.96,22/11/2018
5926,98226.0,TEC-AC-10004975,GD-14590,CA-2018-150420,03/06/2018,1099.5,08/06/2018
5927,35601.0,FUR-TA-10001086,RA-19885,US-2015-118997,08/04/2015,1215.92,12/04/2015
5928,72701.0,OFF-LA-10000240,DB-13555,CA-2015-114314,11/10/2015,7.31,15/10/2015
5929,72701.0,FUR-FU-10002107,DB-13555,CA-2015-114314,11/10/2015,8.92,15/10/2015
5930,19120.0,FUR-BO-10001519,RL-19615,US-2018-169551,07/07/2018,87.21,09/07/2018
5931,19120.0,OFF-PA-10004100,RL-19615,US-2018-169551,07/07/2018,15.552,09/07/2018
5932,19120.0,TEC-PH-10001363,RL-19615,US-2018-169551,07/07/2018,683.988,09/07/2018
5933,19120.0,OFF-ST-10004835,RL-19615,US-2018-169551,07/07/2018,13.392,09/07/2018
5934,19120.0,TEC-AC-10002018,RL-19615,US-2018-169551,07/07/2018,16.776,09/07/2018
5935,19120.0,TEC-AC-10003033,RL-19615,US-2018-169551,07/07/2018,527.92,09/07/2018
5936,98103.0,FUR-FU-10000221,RB-19465,CA-2017-103107,04/07/2017,25.4,04/07/2017
5937,98103.0,TEC-PH-10001198,RB-19465,CA-2017-103107,04/07/2017,177.48,04/07/2017
5938,98103.0,TEC-PH-10002564,RB-19465,CA-2017-103107,04/07/2017,71.976,04/07/2017
5939,75023.0,TEC-PH-10003811,JF-15295,CA-2018-122077,19/05/2018,95.992,25/05/2018
5940,75023.0,OFF-LA-10004178,JF-15295,CA-2018-122077,19/05/2018,13.216,25/05/2018
5941,90049.0,TEC-AC-10001465,RW-19690,CA-2018-112431,12/10/2018,435.84,14/10/2018
5942,90049.0,OFF-AR-10000940,RW-19690,CA-2018-112431,12/10/2018,5.88,14/10/2018
5943,90032.0,TEC-PH-10001700,VG-21790,CA-2017-151092,06/08/2017,211.168,13/08/2017
5944,90036.0,FUR-FU-10000771,JM-15265,CA-2015-104178,25/08/2015,6.28,29/08/2015
5945,90036.0,TEC-AC-10002399,JM-15265,CA-2015-104178,25/08/2015,95.1,29/08/2015
5946,90036.0,OFF-PA-10004983,JM-15265,CA-2015-104178,25/08/2015,25.92,29/08/2015
5947,90036.0,OFF-ST-10004258,JM-15265,CA-2015-104178,25/08/2015,48.84,29/08/2015
5948,50315.0,OFF-BI-10004040,BE-11455,CA-2016-115924,14/09/2016,25.9,18/09/2016
5949,38671.0,OFF-EN-10003862,CB-12535,CA-2018-161046,05/03/2018,42.68,05/03/2018
5950,38671.0,TEC-AC-10004571,CB-12535,CA-2018-161046,05/03/2018,299.97,05/03/2018
5951,38671.0,OFF-AP-10000891,CB-12535,CA-2018-161046,05/03/2018,262.24,05/03/2018
5952,38671.0,OFF-BI-10002026,CB-12535,CA-2018-161046,05/03/2018,234.36,05/03/2018
5953,77041.0,OFF-PA-10001826,SD-20485,US-2018-141698,15/04/2018,20.736,21/04/2018
5954,10009.0,OFF-AR-10001231,SG-20890,US-2015-105151,30/03/2015,10.5,31/03/2015
5955,19601.0,FUR-FU-10000409,TS-21430,CA-2015-155796,11/11/2015,23.968,15/11/2015
5956,19601.0,FUR-BO-10002545,TS-21430,CA-2015-155796,11/11/2015,521.96,15/11/2015
5957,94109.0,OFF-ST-10002756,DK-13225,CA-2017-127138,12/03/2017,676.55,15/03/2017
5958,94109.0,OFF-AP-10003842,DK-13225,CA-2017-127138,12/03/2017,154.9,15/03/2017
5959,94109.0,OFF-EN-10004459,DK-13225,CA-2017-127138,12/03/2017,30.56,15/03/2017
5960,94109.0,FUR-CH-10003746,DK-13225,CA-2017-127138,12/03/2017,770.352,15/03/2017
5961,90045.0,FUR-FU-10003142,ML-17395,CA-2018-150602,09/02/2018,21.12,14/02/2018
5962,90004.0,TEC-PH-10001425,MA-17560,CA-2015-140732,11/11/2015,575.928,13/11/2015
5963,90004.0,OFF-AP-10001626,MA-17560,CA-2015-140732,11/11/2015,7.78,13/11/2015
5964,90004.0,OFF-PA-10003625,MA-17560,CA-2015-140732,11/11/2015,123.92,13/11/2015
5965,94109.0,OFF-SU-10004768,LR-17035,CA-2018-119011,20/08/2018,17.22,25/08/2018
5966,94109.0,OFF-ST-10000777,LR-17035,CA-2018-119011,20/08/2018,226.56,25/08/2018
5967,94109.0,TEC-PH-10003171,LR-17035,CA-2018-119011,20/08/2018,107.88,25/08/2018
5968,10009.0,OFF-PA-10001033,BE-11335,CA-2017-166912,15/01/2017,81.98,17/01/2017
5969,92105.0,OFF-PA-10000418,CC-12145,CA-2015-141726,20/07/2015,104.85,22/07/2015
5970,92105.0,OFF-BI-10001982,CC-12145,CA-2015-141726,20/07/2015,8.704,22/07/2015
5971,92105.0,OFF-PA-10002230,CC-12145,CA-2015-141726,20/07/2015,19.92,22/07/2015
5972,92105.0,FUR-FU-10003577,CC-12145,CA-2015-141726,20/07/2015,43.02,22/07/2015
5973,10024.0,FUR-BO-10001811,BD-11770,CA-2018-115105,06/02/2018,240.784,11/02/2018
5974,10011.0,OFF-AP-10003779,JK-15640,CA-2016-143980,25/12/2016,414.96,29/12/2016
5975,28205.0,OFF-ST-10000676,DB-13615,CA-2017-135636,08/10/2017,387.72,13/10/2017
5976,66212.0,OFF-ST-10001496,RR-19525,CA-2018-102155,13/07/2018,360.38,17/07/2018
5977,66212.0,OFF-PA-10003673,RR-19525,CA-2018-102155,13/07/2018,13.56,17/07/2018
5978,85204.0,TEC-PH-10004614,SV-20935,CA-2018-116953,24/04/2018,552.0,25/04/2018
5979,74133.0,FUR-TA-10001039,RB-19465,CA-2015-117765,07/09/2015,429.9,13/09/2015
5980,74133.0,OFF-BI-10000474,RB-19465,CA-2015-117765,07/09/2015,32.06,13/09/2015
5981,74133.0,FUR-CH-10004698,RB-19465,CA-2015-117765,07/09/2015,161.96,13/09/2015
5982,74133.0,OFF-ST-10003327,RB-19465,CA-2015-117765,07/09/2015,19.86,13/09/2015
5983,10035.0,OFF-PA-10000232,MV-18190,CA-2017-114895,21/11/2017,12.96,28/11/2017
5984,19143.0,OFF-PA-10003657,EH-14185,CA-2018-112984,16/09/2018,20.544,18/09/2018
5985,39401.0,FUR-FU-10001185,JS-16030,CA-2017-163776,19/07/2017,185.58,25/07/2017
5986,39401.0,OFF-BI-10003007,JS-16030,CA-2017-163776,19/07/2017,77.56,25/07/2017
5987,39401.0,OFF-ST-10002485,JS-16030,CA-2017-163776,19/07/2017,87.92,25/07/2017
5988,39401.0,OFF-PA-10001033,JS-16030,CA-2017-163776,19/07/2017,245.94,25/07/2017
5989,39401.0,OFF-BI-10000404,JS-16030,CA-2017-163776,19/07/2017,8.6,25/07/2017
5990,39401.0,FUR-BO-10003546,JS-16030,CA-2017-163776,19/07/2017,504.9,25/07/2017
5991,90049.0,OFF-BI-10004390,ES-14020,US-2018-163300,15/09/2018,2357.488,21/09/2018
5992,90049.0,TEC-PH-10001700,ES-14020,US-2018-163300,15/09/2018,369.544,21/09/2018
5993,90049.0,FUR-CH-10003396,ES-14020,US-2018-163300,15/09/2018,184.752,21/09/2018
5994,43229.0,OFF-ST-10001558,NS-18640,CA-2017-162187,11/12/2017,64.96,11/12/2017
5995,43229.0,OFF-SU-10004782,NS-18640,CA-2017-162187,11/12/2017,13.52,11/12/2017
5996,43229.0,FUR-CH-10003298,NS-18640,CA-2017-162187,11/12/2017,458.43,11/12/2017
5997,43229.0,OFF-AP-10000576,NS-18640,CA-2017-162187,11/12/2017,387.136,11/12/2017
5998,43229.0,FUR-TA-10003008,NS-18640,CA-2017-162187,11/12/2017,328.59,11/12/2017
5999,83605.0,FUR-CH-10001708,SH-19975,US-2015-112991,10/12/2015,338.352,14/12/2015
6000,83605.0,OFF-PA-10000019,SH-19975,US-2015-112991,10/12/2015,25.92,14/12/2015
6001,83605.0,OFF-PA-10002222,SH-19975,US-2015-112991,10/12/2015,91.36,14/12/2015
6002,85023.0,FUR-FU-10002553,RF-19345,CA-2015-124079,13/12/2015,87.96,17/12/2015
6003,85023.0,OFF-BI-10002103,RF-19345,CA-2015-124079,13/12/2015,5.214,17/12/2015
6004,33142.0,OFF-BI-10002794,DL-12865,US-2018-146878,21/09/2018,12.294,27/09/2018
6005,90004.0,FUR-FU-10002597,AG-10390,CA-2018-107244,07/09/2018,19.76,11/09/2018
6006,12180.0,FUR-CH-10003535,SW-20245,CA-2016-100657,02/11/2016,109.764,07/11/2016
6007,2740.0,TEC-PH-10001527,KN-16390,CA-2018-129581,11/12/2018,128.85,18/12/2018
6008,29501.0,FUR-FU-10004006,GB-14530,CA-2018-129028,01/04/2018,127.95,03/04/2018
6009,90049.0,OFF-PA-10000595,CL-12565,CA-2016-135580,30/12/2016,68.52,03/01/2017
